station_index,station,longitude,latitude,history_distance,future_distance,spearman_distance_rho
10,Cangzhou,116.87156666666668,38.31576666666667,past_recent_24h,future_day3,0.07457620572419292
10,Cangzhou,116.87156666666668,38.31576666666667,past_recent_24h,future_72h,0.22942007177921153
11,Hengshui,115.6761,37.744800000000005,past_72h,future_day1,0.22539833622373384
11,Hengshui,115.6761,37.744800000000005,past_72h,future_day3,0.05228283332525334
11,Hengshui,115.6761,37.744800000000005,past_72h,future_72h,0.12623593366974942
11,Hengshui,115.6761,37.744800000000005,past_recent_24h,future_day1,0.3941366485338638
11,Hengshui,115.6761,37.744800000000005,past_recent_24h,future_day3,0.057858494249359085
11,Hengshui,115.6761,37.744800000000005,past_recent_24h,future_72h,0.2189288905806225
12,Xingtai,114.506675,37.0771,past_72h,future_day1,0.23175219093635058
12,Xingtai,114.506675,37.0771,past_72h,future_day3,0.047400277920044476
12,Xingtai,114.506675,37.0771,past_72h,future_72h,0.14545785316125653
12,Xingtai,114.506675,37.0771,past_recent_24h,future_day1,0.38609591457534637
12,Xingtai,114.506675,37.0771,past_recent_24h,future_day3,0.03571618901059024
12,Xingtai,114.506675,37.0771,past_recent_24h,future_72h,0.21099160777465725
13,Taiyuan,112.50899999999999,37.8489,past_72h,future_day1,0.28920510662481713
13,Taiyuan,112.50899999999999,37.8489,past_72h,future_day3,0.09186232023397124
13,Taiyuan,112.50899999999999,37.8489,past_72h,future_72h,0.2175545128887221
13,Taiyuan,112.50899999999999,37.8489,past_recent_24h,future_day1,0.447936037109766
13,Taiyuan,112.50899999999999,37.8489,past_recent_24h,future_day3,0.1055327892372463
13,Taiyuan,112.50899999999999,37.8489,past_recent_24h,future_72h,0.30649495822319334
14,Huhehaote,111.66738571428571,40.80768571428571,past_72h,future_day1,0.26465771837723495
14,Huhehaote,111.66738571428571,40.80768571428571,past_72h,future_day3,0.06132443041990887
14,Huhehaote,111.66738571428571,40.80768571428571,past_72h,future_72h,0.18322546419607433
14,Huhehaote,111.66738571428571,40.80768571428571,past_recent_24h,future_day1,0.4188356254137001
14,Huhehaote,111.66738571428571,40.80768571428571,past_recent_24h,future_day3,0.06587323293971728
14,Huhehaote,111.66738571428571,40.80768571428571,past_recent_24h,future_72h,0.2659385413661666
15,Dalian,121.62808148888888,38.95904567888889,past_72h,future_day1,0.286100518352083
15,Dalian,121.62808148888888,38.95904567888889,past_72h,future_day3,0.06563520589363296
15,Dalian,121.62808148888888,38.95904567888889,past_72h,future_72h,0.17471017912162867
15,Dalian,121.62808148888888,38.95904567888889,past_recent_24h,future_day1,0.4544225576996093
15,Dalian,121.62808148888888,38.95904567888889,past_recent_24h,future_day3,0.05801369094619056
15,Dalian,121.62808148888888,38.95904567888889,past_recent_24h,future_72h,0.2587601778496285
16,Shanghai,121.45294433333333,31.210789000000002,past_72h,future_day1,0.31635524652083946
16,Shanghai,121.45294433333333,31.210789000000002,past_72h,future_day3,0.06096963970714236
16,Shanghai,121.45294433333333,31.210789000000002,past_72h,future_72h,0.1993537785846046
16,Shanghai,121.45294433333333,31.210789000000002,past_recent_24h,future_day1,0.4659750536280087
16,Shanghai,121.45294433333333,31.210789000000002,past_recent_24h,future_day3,0.05618044700487153
16,Shanghai,121.45294433333333,31.210789000000002,past_recent_24h,future_72h,0.26211241083398573
17,Nanjing,118.77449999999999,32.0488,past_72h,future_day1,0.331202674944428
17,Nanjing,118.77449999999999,32.0488,past_72h,future_day3,0.05441654579464734
17,Nanjing,118.77449999999999,32.0488,past_72h,future_72h,0.19583286128525781
17,Nanjing,118.77449999999999,32.0488,past_recent_24h,future_day1,0.5047078979692636
17,Nanjing,118.77449999999999,32.0488,past_recent_24h,future_day3,0.0817097994415679
17,Nanjing,118.77449999999999,32.0488,past_recent_24h,future_72h,0.2974531483925038
18,Suzhou,119.52117999999999,32.002930000000006,past_72h,future_day1,0.3213062507050002
18,Suzhou,119.52117999999999,32.002930000000006,past_72h,future_day3,0.04906686813869891
18,Suzhou,119.52117999999999,32.002930000000006,past_72h,future_72h,0.18999055148648827
18,Suzhou,119.52117999999999,32.002930000000006,past_recent_24h,future_day1,0.48611210132993626
18,Suzhou,119.52117999999999,32.002930000000006,past_recent_24h,future_day3,0.06939176175868188
18,Suzhou,119.52117999999999,32.002930000000006,past_recent_24h,future_72h,0.27802553082008497
19,Nantong,120.8786,31.99044,past_72h,future_day1,0.2975790397406464
19,Nantong,120.8786,31.99044,past_72h,future_day3,0.037507342705174834
19,Nantong,120.8786,31.99044,past_72h,future_72h,0.16048785595005696
19,Nantong,120.8786,31.99044,past_recent_24h,future_day1,0.4636057901449265
19,Nantong,120.8786,31.99044,past_recent_24h,future_day3,0.040323935539829686
19,Nantong,120.8786,31.99044,past_recent_24h,future_72h,0.23285585626493704
20,Lianyungang,119.176,34.5885,past_72h,future_day1,0.25491626504260245
20,Lianyungang,119.176,34.5885,past_72h,future_day3,0.031188628606180577
20,Lianyungang,119.176,34.5885,past_72h,future_72h,0.14453179093308657
20,Lianyungang,119.176,34.5885,past_recent_24h,future_day1,0.42783973642235784
20,Lianyungang,119.176,34.5885,past_recent_24h,future_day3,0.024104289808686372
20,Lianyungang,119.176,34.5885,past_recent_24h,future_72h,0.2336721966195515
21,Xuzhou,117.23046000000002,34.260400000000004,past_72h,future_day1,0.25143366864538697
21,Xuzhou,117.23046000000002,34.260400000000004,past_72h,future_day3,0.02841956115512979
21,Xuzhou,117.23046000000002,34.260400000000004,past_72h,future_72h,0.12922741395638623
21,Xuzhou,117.23046000000002,34.260400000000004,past_recent_24h,future_day1,0.45824739338358306
21,Xuzhou,117.23046000000002,34.260400000000004,past_recent_24h,future_day3,0.022252084712333555
21,Xuzhou,117.23046000000002,34.260400000000004,past_recent_24h,future_72h,0.23783336182933795
22,Yangzhou,119.3965,32.39305,past_72h,future_day1,0.3174488134158102
22,Yangzhou,119.3965,32.39305,past_72h,future_day3,0.039869449963112
22,Yangzhou,119.3965,32.39305,past_72h,future_72h,0.17624421405507426
22,Yangzhou,119.3965,32.39305,past_recent_24h,future_day1,0.4993182174909149
22,Yangzhou,119.3965,32.39305,past_recent_24h,future_day3,0.06716575794652127
22,Yangzhou,119.3965,32.39305,past_recent_24h,future_72h,0.28077003071520495
23,Wuxi,120.28957142857143,31.570185714285714,past_72h,future_day1,0.3260647648743624
23,Wuxi,120.28957142857143,31.570185714285714,past_72h,future_day3,0.06589463863914219
23,Wuxi,120.28957142857143,31.570185714285714,past_72h,future_72h,0.203764093786255
23,Wuxi,120.28957142857143,31.570185714285714,past_recent_24h,future_day1,0.477588299134128
23,Wuxi,120.28957142857143,31.570185714285714,past_recent_24h,future_day3,0.05480825043332008
23,Wuxi,120.28957142857143,31.570185714285714,past_recent_24h,future_72h,0.2617731053076969
24,Changzhou,119.94533333333334,31.7911,past_72h,future_day1,0.32040838329734134
24,Changzhou,119.94533333333334,31.7911,past_72h,future_day3,0.053679155084664816
24,Changzhou,119.94533333333334,31.7911,past_72h,future_72h,0.19265771453723435
24,Changzhou,119.94533333333334,31.7911,past_recent_24h,future_day1,0.48247672974027683
24,Changzhou,119.94533333333334,31.7911,past_recent_24h,future_day3,0.056451553352248544
24,Changzhou,119.94533333333334,31.7911,past_recent_24h,future_72h,0.2635406952225113
25,Zhenjiang,119.53366666666666,32.1784,past_72h,future_day1,0.32129383444701354
25,Zhenjiang,119.53366666666666,32.1784,past_72h,future_day3,0.04077041087526574
25,Zhenjiang,119.53366666666666,32.1784,past_72h,future_72h,0.18108879415820706
25,Zhenjiang,119.53366666666666,32.1784,past_recent_24h,future_day1,0.4927221455235434
25,Zhenjiang,119.53366666666666,32.1784,past_recent_24h,future_day3,0.06376546044247368
25,Zhenjiang,119.53366666666666,32.1784,past_recent_24h,future_72h,0.27537044687527157
26,Taizhou,120.62981666666667,30.54818333333333,past_72h,future_day1,0.3077213207874114
26,Taizhou,120.62981666666667,30.54818333333333,past_72h,future_day3,0.06824046967047515
26,Taizhou,120.62981666666667,30.54818333333333,past_72h,future_72h,0.2155409455905513
26,Taizhou,120.62981666666667,30.54818333333333,past_recent_24h,future_day1,0.473594049535048
26,Taizhou,120.62981666666667,30.54818333333333,past_recent_24h,future_day3,0.06016916623506661
26,Taizhou,120.62981666666667,30.54818333333333,past_recent_24h,future_72h,0.28619101257456203
27,Huaian,119.03584000000001,33.58214,past_72h,future_day1,0.27119075750252125
27,Huaian,119.03584000000001,33.58214,past_72h,future_day3,0.01588853630216581
27,Huaian,119.03584000000001,33.58214,past_72h,future_72h,0.12881768973083038
27,Huaian,119.03584000000001,33.58214,past_recent_24h,future_day1,0.47216580354652865
27,Huaian,119.03584000000001,33.58214,past_recent_24h,future_day3,0.037985519549683135
27,Huaian,119.03584000000001,33.58214,past_recent_24h,future_72h,0.25432132606741215
28,Yancheng,120.16633333333334,33.39703333333333,past_72h,future_day1,0.273930855988937
28,Yancheng,120.16633333333334,33.39703333333333,past_72h,future_day3,0.010793360830937734
28,Yancheng,120.16633333333334,33.39703333333333,past_72h,future_72h,0.12980977462556395
28,Yancheng,120.16633333333334,33.39703333333333,past_recent_24h,future_day1,0.47843098266095724
28,Yancheng,120.16633333333334,33.39703333333333,past_recent_24h,future_day3,0.030499552015928327
28,Yancheng,120.16633333333334,33.39703333333333,past_recent_24h,future_72h,0.24811987944318073
29,Suqian,118.3072,33.9517,past_72h,future_day1,0.2540228927396629
29,Suqian,118.3072,33.9517,past_72h,future_day3,0.026574929307988694
29,Suqian,118.3072,33.9517,past_72h,future_72h,0.14521994745919162
29,Suqian,118.3072,33.9517,past_recent_24h,future_day1,0.4651783272285324
29,Suqian,118.3072,33.9517,past_recent_24h,future_day3,0.042343060086889615
29,Suqian,118.3072,33.9517,past_recent_24h,future_72h,0.26514555743128926
30,Hangzhou,120.0819090909091,30.21117272727272,past_72h,future_day1,0.3152166725146676
30,Hangzhou,120.0819090909091,30.21117272727272,past_72h,future_day3,0.07294608936737432
30,Hangzhou,120.0819090909091,30.21117272727272,past_72h,future_72h,0.21729247585479616
30,Hangzhou,120.0819090909091,30.21117272727272,past_recent_24h,future_day1,0.4874973400795745
30,Hangzhou,120.0819090909091,30.21117272727272,past_recent_24h,future_day3,0.08114386015101764
30,Hangzhou,120.0819090909091,30.21117272727272,past_recent_24h,future_72h,0.30875173733627803
31,Ningbo,121.62942857142858,29.866699999999998,past_72h,future_day1,0.29049233243077327
31,Ningbo,121.62942857142858,29.866699999999998,past_72h,future_day3,0.06358988870238219
31,Ningbo,121.62942857142858,29.866699999999998,past_72h,future_72h,0.1967667279306765
31,Ningbo,121.62942857142858,29.866699999999998,past_recent_24h,future_day1,0.45373408398945353
31,Ningbo,121.62942857142858,29.866699999999998,past_recent_24h,future_day3,0.061230040900806554
31,Ningbo,121.62942857142858,29.866699999999998,past_recent_24h,future_72h,0.27844254029480653
32,Shaoxing,120.605,29.9919,past_72h,future_day1,0.30313301387728225
32,Shaoxing,120.605,29.9919,past_72h,future_day3,0.059872376427580226
32,Shaoxing,120.605,29.9919,past_72h,future_72h,0.20914291397486623
32,Shaoxing,120.605,29.9919,past_recent_24h,future_day1,0.4661898010543682
32,Shaoxing,120.605,29.9919,past_recent_24h,future_day3,0.07635175672828108
32,Shaoxing,120.605,29.9919,past_recent_24h,future_72h,0.29590977150556347
33,Huzhou,120.07,30.8244,past_72h,future_day1,0.3131548149047704
33,Huzhou,120.07,30.8244,past_72h,future_day3,0.06737524226803877
33,Huzhou,120.07,30.8244,past_72h,future_72h,0.21174251375080222
33,Huzhou,120.07,30.8244,past_recent_24h,future_day1,0.46687046189927395
33,Huzhou,120.07,30.8244,past_recent_24h,future_day3,0.05657682415629187
33,Huzhou,120.07,30.8244,past_recent_24h,future_72h,0.27620873206539714
34,Jiaxing,120.735,30.7712,past_72h,future_day1,0.30695812988130083
34,Jiaxing,120.735,30.7712,past_72h,future_day3,0.058866013642562186
34,Jiaxing,120.735,30.7712,past_72h,future_72h,0.2059012461281994
34,Jiaxing,120.735,30.7712,past_recent_24h,future_day1,0.4572606245857
34,Jiaxing,120.735,30.7712,past_recent_24h,future_day3,0.04896553820248612
34,Jiaxing,120.735,30.7712,past_recent_24h,future_72h,0.2673986893117903
35,Jinhua,119.66650000000001,29.08995,past_72h,future_day1,0.305961430841829
35,Jinhua,119.66650000000001,29.08995,past_72h,future_day3,0.06185191594430656
35,Jinhua,119.66650000000001,29.08995,past_72h,future_72h,0.19770787982526078
35,Jinhua,119.66650000000001,29.08995,past_recent_24h,future_day1,0.4735476293036208
35,Jinhua,119.66650000000001,29.08995,past_recent_24h,future_day3,0.07333699221391876
35,Jinhua,119.66650000000001,29.08995,past_recent_24h,future_72h,0.2888040631046501
36,Quzhou,118.86566666666668,28.960433333333338,past_72h,future_day1,0.3022666905386705
36,Quzhou,118.86566666666668,28.960433333333338,past_72h,future_day3,0.04916439417030307
36,Quzhou,118.86566666666668,28.960433333333338,past_72h,future_72h,0.188697443567591
36,Quzhou,118.86566666666668,28.960433333333338,past_recent_24h,future_day1,0.4750008606401378
36,Quzhou,118.86566666666668,28.960433333333338,past_recent_24h,future_day3,0.06902476061196171
36,Quzhou,118.86566666666668,28.960433333333338,past_recent_24h,future_72h,0.2825219902915185
37,Lishui,119.90766666666666,28.444366666666667,past_72h,future_day1,0.28937173116347703
37,Lishui,119.90766666666666,28.444366666666667,past_72h,future_day3,0.048133410837345736
37,Lishui,119.90766666666666,28.444366666666667,past_72h,future_72h,0.1791564766650363
37,Lishui,119.90766666666666,28.444366666666667,past_recent_24h,future_day1,0.4756268667562988
37,Lishui,119.90766666666666,28.444366666666667,past_recent_24h,future_day3,0.0505304943568791
37,Lishui,119.90766666666666,28.444366666666667,past_recent_24h,future_72h,0.2816121735699478
38,Hefei,117.24780000000001,31.848240000000004,past_72h,future_day1,0.3359062003049921
38,Hefei,117.24780000000001,31.848240000000004,past_72h,future_day3,0.06955073010411683
38,Hefei,117.24780000000001,31.848240000000004,past_72h,future_72h,0.20741926672308272
38,Hefei,117.24780000000001,31.848240000000004,past_recent_24h,future_day1,0.5090332293493167
38,Hefei,117.24780000000001,31.848240000000004,past_recent_24h,future_day3,0.09849448820711813
38,Hefei,117.24780000000001,31.848240000000004,past_recent_24h,future_72h,0.3142735238197638
39,Nanchang,115.873075,28.702825,past_72h,future_day1,0.35217399964384
39,Nanchang,115.873075,28.702825,past_72h,future_day3,0.07394465695114513
39,Nanchang,115.873075,28.702825,past_72h,future_72h,0.23879094585455138
39,Nanchang,115.873075,28.702825,past_recent_24h,future_day1,0.507271049995368
39,Nanchang,115.873075,28.702825,past_recent_24h,future_day3,0.1002052461128394
39,Nanchang,115.873075,28.702825,past_recent_24h,future_72h,0.3353597966335675
40,Jinan,117.00885,36.6576,past_72h,future_day1,0.26658591708574675
40,Jinan,117.00885,36.6576,past_72h,future_day3,0.031081652333064376
40,Jinan,117.00885,36.6576,past_72h,future_72h,0.14228144842903176
40,Jinan,117.00885,36.6576,past_recent_24h,future_day1,0.41158896595023464
40,Jinan,117.00885,36.6576,past_recent_24h,future_day3,0.03139604393536703
40,Jinan,117.00885,36.6576,past_recent_24h,future_72h,0.21693444494951125
41,Qingdao,120.36067142857142,36.14881428571428,past_72h,future_day1,0.2378103118416499
41,Qingdao,120.36067142857142,36.14881428571428,past_72h,future_day3,0.010202476128396181
41,Qingdao,120.36067142857142,36.14881428571428,past_72h,future_72h,0.09445860378537663
41,Qingdao,120.36067142857142,36.14881428571428,past_recent_24h,future_day1,0.42134852104776344
41,Qingdao,120.36067142857142,36.14881428571428,past_recent_24h,future_day3,-0.0029983538877366225
41,Qingdao,120.36067142857142,36.14881428571428,past_recent_24h,future_72h,0.18390325195252033
42,Zhengzhou,113.66537142857143,34.760628571428576,past_72h,future_day1,0.25391345041815205
42,Zhengzhou,113.66537142857143,34.760628571428576,past_72h,future_day3,0.06027936580469853
42,Zhengzhou,113.66537142857143,34.760628571428576,past_72h,future_72h,0.15698412034945927
42,Zhengzhou,113.66537142857143,34.760628571428576,past_recent_24h,future_day1,0.41835417996066887
42,Zhengzhou,113.66537142857143,34.760628571428576,past_recent_24h,future_day3,0.08879962559994009
42,Zhengzhou,113.66537142857143,34.760628571428576,past_recent_24h,future_72h,0.2524919543827127
43,Wuhan,114.2870125,30.5767625,past_72h,future_day1,0.3171563635770182
43,Wuhan,114.2870125,30.5767625,past_72h,future_day3,0.08823124714099956
43,Wuhan,114.2870125,30.5767625,past_72h,future_72h,0.2169013548962168
43,Wuhan,114.2870125,30.5767625,past_recent_24h,future_day1,0.47273937829430057
43,Wuhan,114.2870125,30.5767625,past_recent_24h,future_day3,0.12044234810277571
43,Wuhan,114.2870125,30.5767625,past_recent_24h,future_72h,0.3210737970358076
44,Zhangsha,112.98362999999999,28.205220000000004,past_72h,future_day1,0.3463821213411395
44,Zhangsha,112.98362999999999,28.205220000000004,past_72h,future_day3,0.044330711988913925
44,Zhangsha,112.98362999999999,28.205220000000004,past_72h,future_72h,0.2180509527761525
44,Zhangsha,112.98362999999999,28.205220000000004,past_recent_24h,future_day1,0.4827583154493305
44,Zhangsha,112.98362999999999,28.205220000000004,past_recent_24h,future_day3,0.1029889723822356
44,Zhangsha,112.98362999999999,28.205220000000004,past_recent_24h,future_72h,0.32717939570870336
45,Zhongqing,106.50192307692306,29.617815384615387,past_72h,future_day1,0.3077253205320513
45,Zhongqing,106.50192307692306,29.617815384615387,past_72h,future_day3,0.08365448096871696
45,Zhongqing,106.50192307692306,29.617815384615387,past_72h,future_72h,0.22576210639393707
45,Zhongqing,106.50192307692306,29.617815384615387,past_recent_24h,future_day1,0.45522732429237195
45,Zhongqing,106.50192307692306,29.617815384615387,past_recent_24h,future_day3,0.09982941219670598
45,Zhongqing,106.50192307692306,29.617815384615387,past_recent_24h,future_72h,0.31631139217782284
46,Chengdou,104.002,30.715500000000002,past_72h,future_day1,0.311196862335498
46,Chengdou,104.002,30.715500000000002,past_72h,future_day3,0.09129921179187389
46,Chengdou,104.002,30.715500000000002,past_72h,future_72h,0.2407856211176994
46,Chengdou,104.002,30.715500000000002,past_recent_24h,future_day1,0.43222194589151136
46,Chengdou,104.002,30.715500000000002,past_recent_24h,future_day3,0.07935652648904425
46,Chengdou,104.002,30.715500000000002,past_recent_24h,future_72h,0.29795253740040606
47,Xian,108.99450909090909,34.30269090909091,past_72h,future_day1,0.2317710161553626
47,Xian,108.99450909090909,34.30269090909091,past_72h,future_day3,0.01929196801471488
47,Xian,108.99450909090909,34.30269090909091,past_72h,future_72h,0.13338208342113336
47,Xian,108.99450909090909,34.30269090909091,past_recent_24h,future_day1,0.4287858972137436
47,Xian,108.99450909090909,34.30269090909091,past_recent_24h,future_day3,0.03588552842968455
47,Xian,108.99450909090909,34.30269090909091,past_recent_24h,future_72h,0.2550423929347829
48,Lanzhou,103.86275,36.0405,past_72h,future_day1,0.3083305084688814
48,Lanzhou,103.86275,36.0405,past_72h,future_day3,0.19955425887268144
48,Lanzhou,103.86275,36.0405,past_72h,future_72h,0.32361302432208394
48,Lanzhou,103.86275,36.0405,past_recent_24h,future_day1,0.399470655915305
48,Lanzhou,103.86275,36.0405,past_recent_24h,future_day3,0.19176215266594446
48,Lanzhou,103.86275,36.0405,past_recent_24h,future_72h,0.3467017261282762
49,Yinchuan,106.1066,38.53423333333333,past_72h,future_day1,0.29897620169219236
49,Yinchuan,106.1066,38.53423333333333,past_72h,future_day3,0.07403889363822298
49,Yinchuan,106.1066,38.53423333333333,past_72h,future_72h,0.22107332893973264
49,Yinchuan,106.1066,38.53423333333333,past_recent_24h,future_day1,0.4380579519452724
49,Yinchuan,106.1066,38.53423333333333,past_recent_24h,future_day3,0.09767846580455454
49,Yinchuan,106.1066,38.53423333333333,past_recent_24h,future_72h,0.3035515278642445
50,Baotou,109.90826666666668,40.627783333333326,past_72h,future_day1,0.2613683654029385
50,Baotou,109.90826666666668,40.627783333333326,past_72h,future_day3,0.036809962497594
50,Baotou,109.90826666666668,40.627783333333326,past_72h,future_72h,0.17666477092236338
50,Baotou,109.90826666666668,40.627783333333326,past_recent_24h,future_day1,0.4170676161708186
50,Baotou,109.90826666666668,40.627783333333326,past_recent_24h,future_day3,0.054848481351757024
50,Baotou,109.90826666666668,40.627783333333326,past_recent_24h,future_72h,0.2660336336053814
51,Eerduosi,109.90195999999999,39.72498,past_72h,future_day1,0.2723489285678286
51,Eerduosi,109.90195999999999,39.72498,past_72h,future_day3,0.01867673924427828
51,Eerduosi,109.90195999999999,39.72498,past_72h,future_72h,0.1561324412371906
51,Eerduosi,109.90195999999999,39.72498,past_recent_24h,future_day1,0.4420578271452524
51,Eerduosi,109.90195999999999,39.72498,past_recent_24h,future_day3,0.04444143917463027
51,Eerduosi,109.90195999999999,39.72498,past_recent_24h,future_72h,0.27130347227255563
52,Huludao,120.864825,40.7384,past_72h,future_day1,0.20669907844785257
52,Huludao,120.864825,40.7384,past_72h,future_day3,0.025166834874693584
52,Huludao,120.864825,40.7384,past_72h,future_72h,0.10770946824151494
52,Huludao,120.864825,40.7384,past_recent_24h,future_day1,0.3803073302251728
52,Huludao,120.864825,40.7384,past_recent_24h,future_day3,0.05802573011611682
52,Huludao,120.864825,40.7384,past_recent_24h,future_72h,0.23126311770609884
53,Laiwu,117.6789,36.2289,past_72h,future_day1,0.22833504197360674
53,Laiwu,117.6789,36.2289,past_72h,future_day3,0.02038844025415044
53,Laiwu,117.6789,36.2289,past_72h,future_72h,0.12214179951068795
53,Laiwu,117.6789,36.2289,past_recent_24h,future_day1,0.39273504984560803
53,Laiwu,117.6789,36.2289,past_recent_24h,future_day3,-0.0065903718704595
53,Laiwu,117.6789,36.2289,past_recent_24h,future_72h,0.2001185292989647
54,Linyi,118.3286,35.04769999999999,past_72h,future_day1,0.24837853958056635
54,Linyi,118.3286,35.04769999999999,past_72h,future_day3,0.024587301981968325
54,Linyi,118.3286,35.04769999999999,past_72h,future_72h,0.12546466033034567
54,Linyi,118.3286,35.04769999999999,past_recent_24h,future_day1,0.4435249024519845
54,Linyi,118.3286,35.04769999999999,past_recent_24h,future_day3,0.006546495255439241
54,Linyi,118.3286,35.04769999999999,past_recent_24h,future_72h,0.24069403249504526
55,Liaocheng,115.98415,36.4584,past_72h,future_day1,0.24794365413498468
55,Liaocheng,115.98415,36.4584,past_72h,future_day3,0.03790155870424939
55,Liaocheng,115.98415,36.4584,past_72h,future_72h,0.12658954857432778
55,Liaocheng,115.98415,36.4584,past_recent_24h,future_day1,0.39829168049466895
55,Liaocheng,115.98415,36.4584,past_recent_24h,future_day3,0.034696807855489266
55,Liaocheng,115.98415,36.4584,past_recent_24h,future_72h,0.20736822927491672
56,Binzhou,117.9952,37.37833333333333,past_72h,future_day1,0.2704430141508823
56,Binzhou,117.9952,37.37833333333333,past_72h,future_day3,0.07119442163110747
56,Binzhou,117.9952,37.37833333333333,past_72h,future_72h,0.17439892095982737
56,Binzhou,117.9952,37.37833333333333,past_recent_24h,future_day1,0.39267334103573465
56,Binzhou,117.9952,37.37833333333333,past_recent_24h,future_day3,0.06412863925258228
56,Binzhou,117.9952,37.37833333333333,past_recent_24h,future_72h,0.23171418645026987
57,Zibo,118.02022000000002,36.75354,past_72h,future_day1,0.23014578274332528
57,Zibo,118.02022000000002,36.75354,past_72h,future_day3,0.018997613535618168
57,Zibo,118.02022000000002,36.75354,past_72h,future_72h,0.12139815267170445
57,Zibo,118.02022000000002,36.75354,past_recent_24h,future_day1,0.39862749853239976
57,Zibo,118.02022000000002,36.75354,past_recent_24h,future_day3,0.008097053711528596
57,Zibo,118.02022000000002,36.75354,past_recent_24h,future_72h,0.19750622372899582
58,Zaozhuang,117.51355000000001,34.806025,past_72h,future_day1,0.246349512439922
58,Zaozhuang,117.51355000000001,34.806025,past_72h,future_day3,0.0266788712126194
58,Zaozhuang,117.51355000000001,34.806025,past_72h,future_72h,0.12284072416651587
58,Zaozhuang,117.51355000000001,34.806025,past_recent_24h,future_day1,0.44918775212604034
58,Zaozhuang,117.51355000000001,34.806025,past_recent_24h,future_day3,0.013867502506800402
58,Zaozhuang,117.51355000000001,34.806025,past_recent_24h,future_72h,0.23222192592350818
59,Yantai,121.36026666666667,37.5074,past_72h,future_day1,0.2614084657613545
59,Yantai,121.36026666666667,37.5074,past_72h,future_day3,0.07407389217182277
59,Yantai,121.36026666666667,37.5074,past_72h,future_72h,0.15845516160882586
59,Yantai,121.36026666666667,37.5074,past_recent_24h,future_day1,0.42747229367556705
59,Yantai,121.36026666666667,37.5074,past_recent_24h,future_day3,0.04741096464175435
59,Yantai,121.36026666666667,37.5074,past_recent_24h,future_72h,0.22452196053151374
60,Weifang,119.15213333333332,36.72526666666667,past_72h,future_day1,0.2686151922904308
60,Weifang,119.15213333333332,36.72526666666667,past_72h,future_day3,0.03232624491619919
60,Weifang,119.15213333333332,36.72526666666667,past_72h,future_72h,0.13921817011490722
60,Weifang,119.15213333333332,36.72526666666667,past_recent_24h,future_day1,0.4280707861873258
60,Weifang,119.15213333333332,36.72526666666667,past_recent_24h,future_day3,0.01006123399379744
60,Weifang,119.15213333333332,36.72526666666667,past_recent_24h,future_72h,0.21708543070166894
61,Jining,116.59023333333333,35.41543333333333,past_72h,future_day1,0.2608511587921854
61,Jining,116.59023333333333,35.41543333333333,past_72h,future_day3,0.016389096510255444
61,Jining,116.59023333333333,35.41543333333333,past_72h,future_72h,0.1250329067892651
61,Jining,116.59023333333333,35.41543333333333,past_recent_24h,future_day1,0.4446854189896671
61,Jining,116.59023333333333,35.41543333333333,past_recent_24h,future_day3,0.01909445988711358
61,Jining,116.59023333333333,35.41543333333333,past_recent_24h,future_72h,0.22901121385779424
62,Taian,117.11326666666666,36.188066666666664,past_72h,future_day1,0.2703459450793512
62,Taian,117.11326666666666,36.188066666666664,past_72h,future_day3,0.02640079987212798
62,Taian,117.11326666666666,36.188066666666664,past_72h,future_72h,0.14553471614955463
62,Taian,117.11326666666666,36.188066666666664,past_recent_24h,future_day1,0.419876412268226
62,Taian,117.11326666666666,36.188066666666664,past_recent_24h,future_day3,0.007162147961943675
62,Taian,117.11326666666666,36.188066666666664,past_recent_24h,future_72h,0.22110959467353516
63,Rizhao,119.49195,35.4206,past_72h,future_day1,0.22764843066374893
63,Rizhao,119.49195,35.4206,past_72h,future_day3,0.023907144945143198
63,Rizhao,119.49195,35.4206,past_72h,future_72h,0.10237180748348922
63,Rizhao,119.49195,35.4206,past_recent_24h,future_day1,0.43482297798767655
63,Rizhao,119.49195,35.4206,past_recent_24h,future_day3,0.00361376774620284
63,Rizhao,119.49195,35.4206,past_recent_24h,future_72h,0.20462685130029623
64,Dongying,118.5019,37.4658,past_72h,future_day1,0.27354715621554504
64,Dongying,118.5019,37.4658,past_72h,future_day3,0.07257974486075917
64,Dongying,118.5019,37.4658,past_72h,future_72h,0.17181945584311295
64,Dongying,118.5019,37.4658,past_recent_24h,future_day1,0.41007881658861073
64,Dongying,118.5019,37.4658,past_recent_24h,future_day3,0.05355947148151545
64,Dongying,118.5019,37.4658,past_recent_24h,future_72h,0.23062397033983528
65,Heze,115.45083066666666,35.25212966666667,past_72h,future_day1,0.26500300662448106
65,Heze,115.45083066666666,35.25212966666667,past_72h,future_day3,0.05142186217949795
65,Heze,115.45083066666666,35.25212966666667,past_72h,future_72h,0.1553288919246227
65,Heze,115.45083066666666,35.25212966666667,past_recent_24h,future_day1,0.41122915942866556
65,Heze,115.45083066666666,35.25212966666667,past_recent_24h,future_day3,0.07300696873711501
65,Heze,115.45083066666666,35.25212966666667,past_recent_24h,future_72h,0.24483543629366986
66,Datong,113.31258,40.097699999999996,past_72h,future_day1,0.2516158382745342
66,Datong,113.31258,40.097699999999996,past_72h,future_day3,0.05350642878502861
66,Datong,113.31258,40.097699999999996,past_72h,future_72h,0.15713646469383438
