horizon_hours,signal,alpha,base_mae,corrected_mae,delta_mae,baseline_probe_mae,incremental_delta_vs_baseline_probe
6,wind_aligned_innovation,100.0,12.566766738891602,12.643928527832031,0.07716178894042969,12.6371431350708,0.006785392761230469
6,wind_lagged_innovation_3h,100.0,12.566766738891602,12.609684944152832,0.04291820526123047,12.6371431350708,-0.02745819091796875
6,wind_lagged_innovation_6h,100.0,12.566766738891602,12.635872840881348,0.0691061019897461,12.6371431350708,-0.001270294189453125
6,dewpoint,100.0,12.566766738891602,12.630236625671387,0.06346988677978516,12.6371431350708,-0.0069065093994140625
6,precipitation,100.0,12.566766738891602,12.627741813659668,0.060975074768066406,12.6371431350708,-0.009401321411132812
6,boundary_layer_height,0.01,12.566766738891602,12.64099407196045,0.07422733306884766,12.6371431350708,0.0038509368896484375
6,ventilation,0.01,12.566766738891602,12.628754615783691,0.061987876892089844,12.6371431350708,-0.008388519287109375
6,dewpoint_deficit,0.01,12.566766738891602,12.651493072509766,0.08472633361816406,12.6371431350708,0.014349937438964844
12,baseline_current_pm+prediction,100.0,14.343503952026367,14.408589363098145,0.06508541107177734,,
12,spatial_innovation,0.01,14.343503952026367,14.384618642518767,0.041114690492399575,14.408589363098145,-0.02397072057937777
12,neighbor_trend,100.0,14.343503952026367,14.410139578269261,0.06663562624289376,14.408589363098145,0.0015502151711164203
12,regional_factor,0.01,14.343503952026367,14.357742309570312,0.014238357543945312,14.408589363098145,-0.05084705352783203
12,wind_aligned_innovation,0.01,14.343503952026367,14.364906311035156,0.021402359008789062,14.408589363098145,-0.04368305206298828
12,wind_lagged_innovation_3h,100.0,14.343503952026367,14.38564395904541,0.04214000701904297,14.408589363098145,-0.022945404052734375
12,wind_lagged_innovation_6h,100.0,14.343503952026367,14.411654472351074,0.06815052032470703,14.408589363098145,0.0030651092529296875
12,dewpoint,0.01,14.343503952026367,14.376389503479004,0.03288555145263672,14.408589363098145,-0.032199859619140625
12,precipitation,100.0,14.343503952026367,14.39608097076416,0.05257701873779297,14.408589363098145,-0.012508392333984375
12,boundary_layer_height,100.0,14.343503952026367,14.393875122070312,0.05037117004394531,14.408589363098145,-0.014714241027832031
12,ventilation,100.0,14.343503952026367,14.400572776794434,0.057068824768066406,14.408589363098145,-0.008016586303710938
12,dewpoint_deficit,100.0,14.343503952026367,14.411548614501953,0.06804466247558594,14.408589363098145,0.0029592514038085938
24,baseline_current_pm+prediction,0.01,15.420336723327637,15.440913200378418,0.02057647705078125,,
24,spatial_innovation,0.01,15.420336723327637,15.441044994382098,0.02070827105446149,15.440913200378418,0.0001317940036802412
24,neighbor_trend,0.01,15.420336723327637,15.392943808167393,-0.027392915160243447,15.440913200378418,-0.0479693922110247
24,regional_factor,0.01,15.420336723327637,15.430054664611816,0.009717941284179688,15.440913200378418,-0.010858535766601562
24,wind_aligned_innovation,0.01,15.420336723327637,15.433606147766113,0.013269424438476562,15.440913200378418,-0.0073070526123046875
24,wind_lagged_innovation_3h,0.01,15.420336723327637,15.435555458068848,0.015218734741210938,15.440913200378418,-0.0053577423095703125
24,wind_lagged_innovation_6h,0.01,15.420336723327637,15.441858291625977,0.021521568298339844,15.440913200378418,0.0009450912475585938
24,dewpoint,0.01,15.420336723327637,15.428298950195312,0.007962226867675781,15.440913200378418,-0.012614250183105469
24,precipitation,100.0,15.420336723327637,15.428592681884766,0.008255958557128906,15.440913200378418,-0.012320518493652344
24,boundary_layer_height,100.0,15.420336723327637,15.436298370361328,0.015961647033691406,15.440913200378418,-0.004614830017089844
24,ventilation,100.0,15.420336723327637,15.430876731872559,0.010540008544921875,15.440913200378418,-0.010036468505859375
24,dewpoint_deficit,100.0,15.420336723327637,15.443035125732422,0.022698402404785156,15.440913200378418,0.0021219253540039062
36,baseline_current_pm+prediction,100.0,16.3680477142334,16.42278480529785,0.054737091064453125,,
36,spatial_innovation,0.01,16.3680477142334,16.41538444841344,0.04733673418004258,16.42278480529785,-0.007400356884410542
36,neighbor_trend,100.0,16.3680477142334,16.415713920603007,0.04766620636960894,16.42278480529785,-0.007070884694844182
36,regional_factor,0.01,16.3680477142334,16.40946388244629,0.041416168212890625,16.42278480529785,-0.0133209228515625
36,wind_aligned_innovation,0.01,16.3680477142334,16.409637451171875,0.04158973693847656,16.42278480529785,-0.013147354125976562
36,wind_lagged_innovation_3h,100.0,16.3680477142334,16.418094635009766,0.05004692077636719,16.42278480529785,-0.0046901702880859375
36,wind_lagged_innovation_6h,100.0,16.3680477142334,16.428258895874023,0.060211181640625,16.42278480529785,0.005474090576171875
